Selected: MPU9250
Acc:  -0.158  -0.139  +9.400  Gyr:   -0.046   +0.012   -0.005  Mag: +10.937 -28.426  +0.174
Acc:  -0.192  -0.110  +9.491  Gyr:   -0.038   +0.015   -0.003  Mag: +11.834 -28.245  +0.348
Acc:  -0.153  -0.096  +9.500  Gyr:   -0.043   +0.009   -0.003  Mag: +12.730 -27.339  +0.870
Acc:  -0.196  -0.101  +9.471  Gyr:   -0.043   +0.012   -0.004  Mag: +11.116 -28.969  +1.392
Acc:  -0.182  -0.134  +9.404  Gyr:   -0.048   +0.015   -0.010  Mag: +11.654 -29.150  +0.522
Acc:  -0.144  -0.081  +9.428  Gyr:   -0.044   +0.012   -0.009  Mag: +12.192 -27.882  +0.000
Acc:  -0.163  -0.163  +9.634  Gyr:   -0.045   +0.010   -0.005  Mag: +11.116 -28.607  -1.044
Acc:  -0.148  -0.148  +9.400  Gyr:   -0.043   +0.005   -0.006  Mag: +11.834 -28.969  +0.696
Acc:  -0.105  -0.120  +9.500  Gyr:   -0.043   +0.015   -0.006  Mag: +11.834 -29.693  +0.000
Acc:  -0.201  -0.067  +9.586  Gyr:   -0.043   +0.010   -0.011  Mag: +12.551 -28.245  +0.696
Acc:  -0.273  -0.215  +9.457  Gyr:   -0.044   +0.010   -0.010  Mag:  +9.861 -29.150  +0.174
Acc:  -0.230  -0.081  +9.476  Gyr:   -0.044   +0.012   -0.010  Mag: +10.041 -29.331  -0.348
Acc:  -0.158  -0.124  +9.366  Gyr:   -0.039   +0.010   -0.011  Mag: +10.937 -28.788  -1.914
Acc:  -0.192  -0.192  +9.577  Gyr:   -0.044   +0.007   -0.006  Mag: +11.296 -28.426  -0.870
Acc:  -0.259  -0.144  +9.380  Gyr:   -0.042   +0.015   -0.011  Mag: +12.551 -28.607  -1.392
Acc:  -0.115  -0.192  +9.548  Gyr:   -0.042   +0.014   -0.005  Mag: +12.371 -28.788  -1.218
Acc:  -0.263  -0.129  +9.481  Gyr:   -0.047   +0.015   -0.007  Mag: +12.192 -28.969  -0.348
Acc:  -0.110  -0.067  +9.333  Gyr:   -0.040   +0.014   -0.006  Mag: +13.268 -30.055  +0.696
Acc:  -0.144  -0.096  +9.615  Gyr:   -0.042   +0.015   -0.003  Mag: +12.730 -28.788  +1.566
Acc:  -0.259  -0.129  +9.524  Gyr:   -0.044   +0.012   -0.003  Mag: +11.475 -29.331  -0.348
Acc:  -0.124  -0.105  +9.400  Gyr:   -0.047   +0.011   -0.009  Mag: +10.937 -28.426  +0.870
Acc:  -0.139  -0.091  +9.318  Gyr:   -0.045   +0.011   -0.002  Mag: +11.834 -28.969  -1.044
Acc:  -0.239  -0.139  +9.582  Gyr:   -0.043   +0.011   -0.011  Mag: +12.192 -29.331  +0.348
Acc:  -0.124  -0.148  +9.491  Gyr:   -0.043   +0.011   -0.005  Mag: +10.220 -28.063  +0.174
Acc:  -0.105  -0.096  +9.558  Gyr:   -0.043   +0.013   -0.010  Mag: +11.834 -28.607  -0.348
Acc:  -0.081  -0.158  +9.462  Gyr:   -0.045   +0.014   -0.004  Mag: +12.192 -28.245  -1.392
Acc:  -0.196  -0.120  +9.591  Gyr:   -0.040   +0.013   -0.006  Mag: +10.937 -28.426  -0.174
Acc:  -0.192  -0.115  +9.409  Gyr:   -0.042   +0.015   -0.004  Mag: +12.730 -29.874  -0.522
Acc:  -0.211  -0.110  +9.538  Gyr:   -0.046   +0.009   -0.005  Mag: +10.579 -28.426  +0.174
Acc:  -0.211  -0.081  +9.333  Gyr:   -0.042   +0.014   -0.004  Mag: +11.475 -29.693  +1.044
Acc:  -0.235  -0.005  +9.505  Gyr:   -0.040   +0.012   -0.007  Mag: +12.192 -28.245  +1.044
Acc:  -0.235  -0.101  +9.606  Gyr:   -0.038   +0.011   -0.006  Mag: +11.296 -30.236  +0.522
Acc:  -0.163  -0.129  +9.390  Gyr:   -0.038   +0.011   -0.005  Mag: +11.296 -29.512  -0.870
Acc:  -0.163  -0.177  +9.505  Gyr:   -0.045   +0.014   -0.005  Mag: +11.654 -28.426  +0.522
Acc:  -0.134  -0.192  +9.491  Gyr:   -0.046   +0.014   -0.007  Mag: +11.475 -29.693  +1.044
Acc:  -0.259  -0.110  +9.548  Gyr:   -0.047   +0.013   -0.005  Mag: +10.758 -29.693  -0.348
Acc:  -0.139  -0.105  +9.462  Gyr:   -0.040   +0.014   -0.006  Mag: +11.654 -28.788  +0.870
Acc:  -0.239  -0.196  +9.543  Gyr:   -0.039   +0.015   -0.005  Mag: +11.654 -28.426  +0.522
Acc:  -0.215  -0.187  +9.419  Gyr:   -0.035   +0.016   -0.005  Mag: +10.220 -29.874  -0.870
Acc:  -0.120  -0.148  +9.515  Gyr:   -0.043   +0.007   -0.006  Mag: +11.296 -29.150  -0.870
Acc:  -0.192  -0.196  +9.510  Gyr:   -0.046   +0.015   -0.005  Mag: +10.937 -29.512  +0.174
Acc:  -0.124  -0.072  +9.457  Gyr:   -0.045   +0.011   -0.006  Mag: +12.551 -28.245  +0.348
Acc:  -0.215  -0.225  +9.457  Gyr:   -0.043   +0.011   -0.006  Mag: +11.116 -29.693  +0.696
Acc:  -0.196  -0.077  +9.486  Gyr:   -0.044   +0.013   -0.006  Mag: +11.834 -27.882  +0.696
Acc:  -0.086  -0.115  +9.424  Gyr:   -0.045   +0.010   -0.007  Mag: +11.116 -28.245  +0.696
Acc:  -0.192  -0.110  +9.476  Gyr:   -0.048   +0.014   -0.002  Mag: +12.013 -29.512  +0.174
Acc:  -0.206  -0.101  +9.409  Gyr:   -0.039   +0.012   -0.003  Mag: +11.296 -30.236  +0.522
Acc:  -0.215  -0.101  +9.582  Gyr:   -0.045   +0.014   -0.006  Mag: +12.013 -29.512  -2.262
Acc:  -0.196  -0.163  +9.491  Gyr:   -0.043   +0.017   -0.002  Mag: +10.758 -28.245  +0.000
Acc:  -0.192  -0.129  +9.543  Gyr:   -0.045   +0.009   -0.009  Mag: +13.089 -27.701  -0.174
Acc:  -0.206  -0.139  +9.481  Gyr:   -0.046   +0.015   -0.001  Mag: +11.296 -29.150  +1.218
Acc:  -0.215  -0.086  +9.448  Gyr:   -0.045   +0.013   -0.003  Mag: +10.937 -28.788  -0.522
Acc:  -0.168  -0.072  +9.668  Gyr:   -0.042   +0.010   -0.003  Mag: +12.192 -28.607  -1.392
Acc:  -0.196  -0.129  +9.601  Gyr:   -0.047   +0.011   -0.005  Mag:  +9.682 -27.882  -0.696
Acc:  -0.158  -0.196  +9.366  Gyr:   -0.045   +0.007   -0.005  Mag: +10.937 -28.426  -0.522
Acc:  -0.096  -0.148  +9.476  Gyr:   -0.047   +0.016   -0.004  Mag: +12.192 -28.245  -0.348
Acc:  -0.182  -0.115  +9.452  Gyr:   -0.045   +0.011   -0.006  Mag: +10.579 -29.512  -0.522
Acc:  -0.196  -0.206  +9.419  Gyr:   -0.045   +0.015   -0.005  Mag: +12.909 -29.693  +1.392
Acc:  -0.192  -0.163  +9.448  Gyr:   -0.043   +0.013   -0.004  Mag: +12.371 -29.512  -0.870
Acc:  -0.139  -0.091  +9.601  Gyr:   -0.043   +0.014   -0.012  Mag: +10.937 -27.339  -0.174
Acc:  -0.124  -0.168  +9.428  Gyr:   -0.043   +0.010   -0.009  Mag: +11.654 -28.788  -0.522
Acc:  -0.254  -0.129  +9.428  Gyr:   -0.045   +0.012   -0.001  Mag: +13.268 -29.693  -0.348
Acc:  -0.182  -0.144  +9.448  Gyr:   -0.045   +0.014   -0.007  Mag: +11.834 -28.969  -0.348
Acc:  -0.144  -0.091  +9.505  Gyr:   -0.040   +0.009   -0.007  Mag: +11.116 -27.882  +1.044
Acc:  -0.259  -0.062  +9.486  Gyr:   -0.042   +0.013   -0.007  Mag: +12.013 -29.512  +0.174
Acc:  -0.192  -0.120  +9.385  Gyr:   -0.044   +0.012   -0.004  Mag: +12.909 -28.607  +0.000
Acc:  -0.196  -0.115  +9.414  Gyr:   -0.044   +0.011   -0.006  Mag:  +9.503 -29.150  +1.218
Acc:  -0.235  -0.163  +9.500  Gyr:   -0.045   +0.013   -0.006  Mag: +11.296 -29.512  +0.174
Acc:  -0.182  -0.077  +9.529  Gyr:   -0.046   +0.014   -0.009  Mag: +12.013 -29.874  -0.522
Acc:  -0.148  -0.168  +9.591  Gyr:   -0.042   +0.009   -0.004  Mag: +10.579 -28.426  +0.522
Acc:  -0.096  -0.067  +9.500  Gyr:   -0.045   +0.016   -0.004  Mag: +11.834 -27.882  +0.000
Acc:  -0.124  -0.110  +9.562  Gyr:   -0.044   +0.013   -0.007  Mag: +10.758 -28.607  +0.348
Acc:  -0.273  -0.182  +9.424  Gyr:   -0.047   +0.011   -0.009  Mag: +11.654 -29.874  -0.522
Acc:  -0.110  -0.244  +9.448  Gyr:   -0.043   +0.011   -0.010  Mag: +11.116 -28.607  -1.044
Acc:  -0.182  -0.168  +9.414  Gyr:   -0.044   +0.010   -0.006  Mag:  +9.861 -29.150  -1.218
Acc:  -0.273  -0.120  +9.395  Gyr:   -0.045   +0.009   -0.006  Mag: +11.116 -29.331  -0.348
Acc:  -0.268  -0.110  +9.462  Gyr:   -0.042   +0.013   -0.003  Mag: +10.937 -29.512  +0.870
Acc:  -0.225  -0.192  +9.467  Gyr:   -0.043   +0.013   -0.009  Mag: +12.013 -28.426  -0.522
Acc:  -0.148  -0.110  +9.476  Gyr:   -0.045   +0.010   -0.006  Mag: +10.758 -27.520  -0.696
Acc:  -0.129  -0.144  +9.538  Gyr:   -0.045   +0.013   -0.004  Mag: +10.937 -27.339  +0.870
Acc:  -0.201  -0.148  +9.448  Gyr:   -0.047   +0.010   -0.004  Mag: +11.116 -28.245  -2.088
Acc:  -0.259  -0.115  +9.409  Gyr:   -0.047   +0.005   -0.003  Mag: +10.579 -29.874  -0.870
Acc:  -0.211  -0.134  +9.457  Gyr:   -0.048   +0.010   -0.010  Mag: +11.116 -28.245  +0.696
Acc:  -0.144  -0.124  +9.577  Gyr:   -0.038   +0.017   -0.003  Mag: +10.937 -28.063  +0.174
Acc:  -0.163  -0.182  +9.491  Gyr:   -0.037   +0.012   -0.002  Mag: +10.758 -27.882  -0.696
Acc:  -0.120  -0.201  +9.524  Gyr:   -0.043   +0.013   -0.004  Mag: +10.041 -29.331  -0.348
Acc:  -0.182  -0.163  +9.663  Gyr:   -0.042   +0.011   -0.004  Mag: +10.937 -28.063  +0.522
Acc:  -0.153  -0.129  +9.586  Gyr:   -0.044   +0.011   -0.006  Mag: +12.551 -28.245  +0.000
Acc:  -0.129  -0.196  +9.601  Gyr:   -0.044   +0.018   -0.006  Mag: +11.296 -28.063  +0.522
Acc:  -0.153  -0.172  +9.500  Gyr:   -0.043   +0.011   -0.004  Mag: +10.220 -28.426  -1.218
Acc:  -0.153  -0.172  +9.495  Gyr:   -0.044   +0.010   -0.002  Mag: +11.654 -26.977  -0.870
Acc:  -0.148  -0.163  +9.486  Gyr:   -0.043   +0.017   -0.005  Mag: +12.192 -29.693  -1.044
Acc:  -0.153  -0.124  +9.495  Gyr:   -0.043   +0.015   -0.004  Mag: +12.730 -28.426  -1.914
Acc:  -0.206  -0.110  +9.524  Gyr:   -0.049   +0.007   -0.003  Mag: +12.013 -29.512  +1.218
Acc:  -0.192  -0.124  +9.610  Gyr:   -0.045   +0.011   -0.002  Mag: +11.296 -28.063  -0.174
Acc:  -0.158  -0.072  +9.414  Gyr:   -0.039   +0.011   -0.007  Mag:  +9.861 -28.063  -0.522
Acc:  -0.168  -0.177  +9.390  Gyr:   -0.042   +0.013   -0.006  Mag: +10.041 -29.693  +0.000
Acc:  -0.230  -0.105  +9.491  Gyr:   -0.042   +0.012   -0.009  Mag: +10.399 -27.882  +0.000
Acc:  -0.244  -0.115  +9.538  Gyr:   -0.044   +0.013   -0.005  Mag: +12.013 -33.857  -5.743
Acc:  -0.168  -0.043  +9.438  Gyr:   -0.039   +0.016   -0.005  Mag: +11.296 -29.874  -1.218
Acc:  -0.139  -0.163  +9.491  Gyr:   -0.042   +0.011   -0.004  Mag: +12.192 -30.417  +0.696
Acc:  -0.268  -0.101  +9.481  Gyr:   -0.043   +0.013   -0.004  Mag: +10.937 -29.150  -0.522
Acc:  -0.192  -0.072  +9.471  Gyr:   -0.043   +0.014   -0.007  Mag: +12.192 -28.607  +1.044
Acc:  -0.134  -0.148  +9.615  Gyr:   -0.043   +0.015   -0.009  Mag: +10.399 -28.607  -0.348
Acc:  -0.215  -0.163  +9.476  Gyr:   -0.047   +0.018   -0.003  Mag: +10.579 -32.409  -5.047
Acc:  -0.187  -0.081  +9.495  Gyr:   -0.043   +0.017   -0.001  Mag: +11.654 -27.701  +0.522
Acc:  -0.129  -0.168  +9.510  Gyr:   -0.042   +0.015   -0.004  Mag: +10.937 -29.512  +0.522
Acc:  -0.072  -0.144  +9.409  Gyr:   -0.042   +0.014   -0.004  Mag: +10.399 -28.245  -1.392
Acc:  -0.177  -0.014  +9.400  Gyr:   -0.038   +0.013   -0.005  Mag: +10.937 -28.788  -0.174
Acc:  -0.158  -0.096  +9.419  Gyr:   -0.044   +0.009   -0.010  Mag: +11.296 -28.426  +1.566
Acc:  -0.120  -0.101  +9.601  Gyr:   -0.040   +0.012   -0.006  Mag: +11.475 -29.331  +0.000
Acc:  -0.215  -0.206  +9.510  Gyr:   -0.038   +0.010   -0.005  Mag: +11.654 -29.512  -0.522
Acc:  -0.148  -0.168  +9.476  Gyr:   -0.045   +0.010   -0.007  Mag: +10.937 -29.150  -0.174
Acc:  -0.177  -0.144  +9.553  Gyr:   -0.046   +0.013   -0.003  Mag: +11.834 -28.607  +0.348
Acc:  -0.177  -0.148  +9.438  Gyr:   -0.045   +0.014   -0.003  Mag: +11.834 -27.520  +0.348
Acc:  -0.168  -0.096  +9.462  Gyr:   -0.044   +0.009   -0.005  Mag: +12.013 -29.150  +0.174
Acc:  -0.096  -0.057  +9.510  Gyr:   -0.044   +0.010   -0.009  Mag: +10.758 -32.228  -4.873
Acc:  -0.158  -0.168  +9.586  Gyr:   -0.043   +0.010   -0.005  Mag: +10.937 -28.426  -0.870
Acc:  -0.086  -0.177  +9.467  Gyr:   -0.048   +0.013   -0.006  Mag: +11.296 -29.512  +0.174
Acc:  -0.263  -0.201  +9.572  Gyr:   -0.044   +0.013   -0.009  Mag: +11.834 -28.969  -0.348
Acc:  -0.196  -0.201  +9.682  Gyr:   -0.050   +0.014   -0.007  Mag:  +9.323 -27.158  -1.392
Acc:  -0.177  -0.139  +9.543  Gyr:   -0.042   +0.015   -0.003  Mag:  +9.682 -28.969  -0.348
